gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,diff,state,cell_type,chromosome
Zc2hc1a,chr3,7503483,7553836,+,7493483,7503483,4.229788788068294,5.127819599231084,0.8980308111627897,Mixed,NSC,chr3
Il7,chr3,7569994,7613760,-,7613760,7623760,2.248009701013565,3.609672833025456,1.3616631320118908,Mixed,NSC,chr3
Hey1,chr3,8663359,8667256,-,8667256,8677256,6.96616226336956,6.504254995210967,-0.4619072681585932,Mixed,NSC,chr3
Mrps28,chr3,8802146,8923918,-,8923918,8933918,5.435869598972798,5.139982217037677,-0.2958873819351204,Mixed,NSC,chr3
Tpd52,chr3,8925593,9004723,-,9004723,9014723,5.303513428723812,4.775225854933262,-0.5282875737905499,Mixed,NSC,chr3
Zbtb10,chr3,9250602,9285333,+,9240602,9250602,7.464753623187542,5.66292386482954,-1.8018297583580027,Mixed,NSC,chr3
Zfp704,chr3,9427020,9610085,-,9610085,9620085,6.6788949887156495,5.980561532139778,-0.6983334565758712,Mixed,NSC,chr3
Pag1,chr3,9687479,9833679,-,9833679,9843679,5.184669030439854,5.141950662533442,-0.0427183679064118,Mixed,NSC,chr3
Fabp5,chr3,10012548,10016607,+,10002548,10012548,7.146891858839988,6.191717596439521,-0.9551742624004672,Mixed,NSC,chr3
Impa1,chr3,10311956,10331439,-,10331439,10341439,4.214952573001384,4.608152198847135,0.3931996258457504,Mixed,NSC,chr3
Chmp4c,chr3,10366907,10428856,+,10356907,10366907,4.352282088321447,4.2151065827488905,-0.1371755055725563,Mixed,NSC,chr3
Snx16,chr3,10417817,10440102,-,10440102,10450102,5.3074957042813296,4.687728689849377,-0.6197670144319529,Mixed,NSC,chr3
Lrrcc1,chr3,14533788,14572658,+,14523788,14533788,3.211378046941757,4.50241805746158,1.291040010519823,Mixed,NSC,chr3
E2f5,chr3,14578641,14606309,+,14568641,14578641,2.6262058537840844,4.158416973646482,1.532211119862398,Mixed,NSC,chr3
Rbis,chr3,14606284,14611285,-,14611285,14621285,3.017776595830917,4.089202282826106,1.0714256869951884,Mixed,NSC,chr3
Car2,chr3,14886273,14900770,+,14876273,14886273,3.495108031237125,4.457117547917366,0.9620095166802404,Mixed,NSC,chr3
Ythdf3,chr3,16183212,16217037,+,16173212,16183212,4.239634187626839,5.137299272799492,0.8976650851726529,Mixed,NSC,chr3
Mir124-2hg,chr3,17789921,17808970,+,17779921,17789921,3.7030718338966366,4.197390537893772,0.494318703997135,Mixed,NSC,chr3
Bhlhe22,chr3,18054174,18057517,+,18044174,18054174,3.092412411224842,4.142882169648011,1.0504697584231693,Mixed,NSC,chr3
Cyp7b1,chr3,18071950,18243338,-,18243338,18253338,3.563155134022236,4.469696772658825,0.9065416386365888,Mixed,NSC,chr3
Armc1,chr3,19131402,19163065,-,19163065,19173065,4.680364747047425,4.764462306042512,0.0840975589950874,Mixed,NSC,chr3
Mtfr1,chr3,19187327,19220817,+,19177327,19187327,4.863594932448865,4.380831647098065,-0.4827632853508001,Mixed,NSC,chr3
Pde7a,chr3,19223108,19311322,-,19311322,19321322,4.024586084270477,4.53155970539252,0.506973621122043,Mixed,NSC,chr3
Crh,chr3,19693401,19695396,-,19695396,19705396,4.327707233369351,4.893092203680675,0.5653849703113245,Mixed,NSC,chr3
4632415L05Rik,chr3,19894886,19901033,+,19884886,19894886,5.649624032402039,5.768444140390554,0.1188201079885153,Mixed,NSC,chr3
Hps3,chr3,19995945,20035315,-,20035315,20045315,4.356755313038826,4.116277108480532,-0.2404782045582933,Mixed,NSC,chr3
Hltf,chr3,20057811,20118490,+,20047811,20057811,4.930366019070148,5.197816649238268,0.2674506301681196,Mixed,NSC,chr3
Tbl1xr1,chr3,22076652,22216594,+,22066652,22076652,3.903627518117428,4.30362557306687,0.3999980549494415,Mixed,NSC,chr3
Naaladl2,chr3,23798102,25144261,-,25144261,25154261,3.831951846659184,4.814948338810603,0.9829964921514192,Mixed,NSC,chr3
Nlgn1,chr3,25426215,26332460,-,26332460,26342460,3.87077609205246,4.76142187945048,0.8906457873980198,Mixed,NSC,chr3
Ect2,chr3,27097222,27153878,-,27153878,27163878,5.429167350780964,4.612478527673086,-0.8166888231078779,Mixed,NSC,chr3
Nceh1,chr3,27182965,27284608,+,27172965,27182965,5.902771310150624,5.056896220763525,-0.845875089387099,Mixed,NSC,chr3
Fndc3b,chr3,27416162,27711307,-,27711307,27721307,4.674471116483211,4.95527482150793,0.2808037050247192,Mixed,NSC,chr3
Pld1,chr3,27938695,28133362,+,27928695,27938695,5.658302829325199,4.7063331165512405,-0.951969712773958,Mixed,NSC,chr3
Tnik,chr3,28263214,28675858,+,28253214,28263214,6.276517865657807,6.224016898703575,-0.0525009669542315,Mixed,NSC,chr3
Eif5a2,chr3,28781276,28798846,+,28771276,28781276,5.6017023785591125,5.685990284458796,0.0842879058996839,Mixed,NSC,chr3
Rpl22l1,chr3,28805436,28807424,+,28795436,28805436,4.47516137433052,4.990742965642611,0.5155815913120909,Mixed,NSC,chr3
Mecom,chr3,29951296,30548008,-,30548008,30558008,4.686876676535606,4.334700919270516,-0.3521757572650905,Mixed,NSC,chr3
Actrt3,chr3,30597073,30599939,-,30599939,30609939,5.80575068693161,5.550777930990854,-0.2549727559407557,Mixed,NSC,chr3
Mynn,chr3,30602065,30619873,+,30592065,30602065,5.545451180458069,4.579812092155218,-0.9656390883028508,Mixed,NSC,chr3
Sec62,chr3,30792875,30821263,+,30782875,30792875,3.988262360095978,4.867660767217477,0.8793984071214989,Mixed,NSC,chr3
Phc3,chr3,30899371,30969415,-,30969415,30979415,5.321236216127872,5.466975941896439,0.1457397257685668,Mixed,NSC,chr3
Prkci,chr3,30995747,31052959,+,30985747,30995747,4.537579352593422,4.634846976558367,0.097267623964945,Mixed,NSC,chr3
Skil,chr3,31095058,31122577,+,31085058,31095058,5.700047022235394,5.005515034019947,-0.6945319882154468,Mixed,NSC,chr3
Cldn11,chr3,31149920,31164324,+,31139920,31149920,5.241661498606205,4.744772323052088,-0.4968891755541165,Mixed,NSC,chr3
Slc7a14,chr3,31202858,31310378,-,31310378,31320378,5.358193796694279,4.967132079668839,-0.3910617170254395,Mixed,NSC,chr3
Zmat3,chr3,32334792,32366014,-,32366014,32376014,2.9449476038217544,2.488842190551757,-0.4561054132699969,Mixed,NSC,chr3
Pik3ca,chr3,32397671,32468486,+,32387671,32397671,4.377604790377617,4.259697284930945,-0.1179075054466727,Mixed,NSC,chr3
Zfp639,chr3,32510259,32520833,+,32500259,32510259,6.048977686262131,5.971604923687379,-0.0773727625747522,Mixed,NSC,chr3
Mfn1,chr3,32529465,32579239,+,32519465,32529465,4.683098133742809,4.445548799782992,-0.2375493339598176,Mixed,NSC,chr3
Gnb4,chr3,32580332,32616585,-,32616585,32626585,4.283420606762171,3.3551215726137165,-0.9282990341484544,Mixed,NSC,chr3
Actl6a,chr3,32706298,32726973,+,32696298,32706298,3.2027927543282506,3.7567013896266617,0.5539086352984111,Mixed,NSC,chr3
Ndufb5,chr3,32736990,32751566,+,32726990,32736990,5.580836014509201,3.9090306462844207,-1.67180536822478,Mixed,NSC,chr3
Usp13,chr3,32817546,32938071,+,32807546,32817546,5.14530479671955,4.988562571318944,-0.1567422254006061,Mixed,NSC,chr3
Pex5l,chr3,32949408,33143247,-,33143247,33153247,4.515619433367252,4.602667653644085,0.0870482202768325,Mixed,NSC,chr3
Ttc14,chr3,33799832,33814860,+,33789832,33799832,2.7530406810402868,4.441035832349459,1.6879951513091722,Mixed,NSC,chr3
Fxr1,chr3,34019943,34070322,+,34009943,34019943,4.780460881382227,4.846438604700565,0.0659777233183378,Mixed,NSC,chr3
Dnajc19,chr3,34056020,34081321,-,34081321,34091321,4.358365153068304,4.650692228158315,0.2923270750900109,Mixed,NSC,chr3
Sox2ot,chr3,34104270,34682619,+,34094270,34104270,4.391065005362034,3.9500517813960703,-0.4410132239659634,Mixed,NSC,chr3
Sox2,chr3,34650405,34652461,+,34640405,34650405,6.189419918000699,5.68367751510938,-0.5057424028913182,Mixed,NSC,chr3
Atp11b,chr3,35754106,35856276,+,35744106,35754106,3.19460138349533,3.815732398553689,0.6211310150583582,Mixed,NSC,chr3
Dcun1d1,chr3,35892105,35937445,-,35937445,35947445,4.050953985869884,4.39278585322698,0.3418318673570955,Mixed,NSC,chr3
Mccc1os,chr3,35999833,36025106,+,35989833,35999833,2.9063579101324084,3.1378396316170694,0.2314817214846609,Mixed,NSC,chr3
Acad9,chr3,36065979,36092853,+,36055979,36065979,3.6530705413341527,4.0129514320393405,0.3598808907051878,Mixed,NSC,chr3
Zfp267,chr3,36151017,36170342,+,36141017,36151017,3.737884845745564,3.932996340946356,0.1951114952007926,Mixed,NSC,chr3
Anxa5,chr3,36448923,36475894,-,36475894,36485894,6.27402972316742,5.467387285037835,-0.8066424381295851,Mixed,NSC,chr3
Exosc9,chr3,36552606,36565727,+,36542606,36552606,5.198481921255588,5.3276779076814655,0.1291959864258771,Mixed,NSC,chr3
Ccna2,chr3,36564865,36572150,-,36572150,36582150,3.982375259816647,4.503455725093683,0.521080465277036,Mixed,NSC,chr3
Bbs7,chr3,36573142,36613477,-,36613477,36623477,4.430104278975724,5.221487941582997,0.7913836626072728,Mixed,NSC,chr3
Fgf2,chr3,37348346,37410108,+,37338346,37348346,5.6280535994172105,4.930741182454427,-0.6973124169627836,Mixed,NSC,chr3
Nudt6,chr3,37404910,37420211,-,37420211,37430211,4.39437027682066,4.982711529692014,0.5883412528713539,Mixed,NSC,chr3
Spry1,chr3,37639947,37644598,+,37629947,37639947,3.3627501417756083,5.540587523225944,2.177837381450336,Heterochromatin,NSC,chr3
Ankrd50,chr3,38449259,38484844,-,38484844,38494844,6.245328977179527,5.614171189077695,-0.6311577881018327,Mixed,NSC,chr3
Fat4,chr3,38886940,39011985,+,38876940,38886940,6.93704656893015,6.037543848852316,-0.8995027200778338,Mixed,NSC,chr3
Intu,chr3,40531286,40704774,+,40521286,40531286,4.553918700420857,4.727721557788055,0.1738028573671979,Mixed,NSC,chr3
Slc25a31,chr3,40708855,40726096,+,40698855,40708855,4.504654479205608,4.566335280438264,0.0616808012326561,Mixed,NSC,chr3
Hspa4l,chr3,40745382,40796103,+,40735382,40745382,5.055102417469024,5.246447144055367,0.1913447265863421,Mixed,NSC,chr3
Plk4,chr3,40800019,40816883,+,40790019,40800019,3.321357286024093,4.743269072071711,1.4219117860476178,Mixed,NSC,chr3
Gm2011,chr3,40846820,40875388,+,40836820,40846820,2.933049796164036,3.968233873625597,1.0351840774615613,Mixed,NSC,chr3
Larp1b,chr3,40949828,41040234,+,40939828,40949828,6.114697080075741,5.608582798814774,-0.5061142812609676,Mixed,NSC,chr3
Pgrmc2,chr3,41066326,41083046,-,41083046,41093046,4.818958407580853,4.614428794880708,-0.2045296127001448,Mixed,NSC,chr3
Jade1,chr3,41555731,41616864,+,41545731,41555731,4.437190783309937,4.459358602305254,0.0221678189953165,Mixed,NSC,chr3
Sclt1,chr3,41626720,41742514,-,41742514,41752514,2.7041259867668157,4.4492677451094,1.7451417583425846,Mixed,NSC,chr3
2610316D01Rik,chr3,45280437,45378260,-,45378260,45388260,3.597058682620525,4.63692021526893,1.0398615326484046,Mixed,NSC,chr3
Pcdh10,chr3,45378398,45435623,+,45368398,45378398,5.02803024585247,5.036498562729359,0.0084683168768888,Mixed,NSC,chr3
Noct,chr3,51224447,51251644,+,51214447,51224447,6.387515363717079,5.890512748442094,-0.4970026152749849,Mixed,NSC,chr3
Elf2,chr3,51252720,51340663,-,51340663,51350663,6.978760808759928,5.693639297759533,-1.285121511000395,Mixed,NSC,chr3
4930577N17Rik,chr3,51276759,51278383,+,51266759,51276759,5.280219714820385,4.807726909228166,-0.4724928055922186,Mixed,NSC,chr3
Mgarp,chr3,51388412,51396738,-,51396738,51406738,5.35359368724823,5.261133342564105,-0.0924603446841247,Mixed,NSC,chr3
Ndufc1,chr3,51404677,51408988,-,51408988,51418988,6.729410539770126,5.507510698537033,-1.2218998412330937,Mixed,NSC,chr3
Naa15,chr3,51415148,51476507,+,51405148,51415148,5.49004673743248,5.501341298421224,0.0112945609887438,Mixed,NSC,chr3
Rab33b,chr3,51483920,51496232,+,51473920,51483920,5.711761468708515,5.762999195555846,0.0512377268473311,Mixed,NSC,chr3
5031434O11Rik,chr3,51560035,51567117,+,51550035,51560035,5.294703165411949,5.30795857706666,0.0132554116547112,Mixed,NSC,chr3
Maml3,chr3,51685907,52105076,-,52105076,52115076,5.9498220525622365,5.701663220326105,-0.2481588322361316,Mixed,NSC,chr3
Foxo1,chr3,52268336,52353221,+,52258336,52268336,6.443400083267688,5.316765139802297,-1.1266349434653913,Mixed,NSC,chr3
Cog6,chr3,52981875,53017237,-,53017237,53027237,4.379936876237393,4.8397449547270925,0.4598080784896998,Mixed,NSC,chr3
Nhlrc3,chr3,53448583,53463332,-,53463332,53473332,5.756616140198708,5.216350296795368,-0.5402658434033398,Mixed,NSC,chr3
Frem2,chr3,53513938,53657355,-,53657355,53667355,4.286350550234318,4.727107198814552,0.4407566485802334,Mixed,NSC,chr3
Ufm1,chr3,53853376,53863830,-,53863830,53873830,3.910147390425205,5.042756099541982,1.1326087091167762,Mixed,NSC,chr3
Supt20,chr3,54692807,54728766,+,54682807,54692807,5.36532493377924,5.027885935562849,-0.337438998216391,Mixed,NSC,chr3
Alg5,chr3,54735539,54751318,+,54725539,54735539,5.107580584597588,5.128866239539782,0.0212856549421944,Mixed,NSC,chr3
Smad9,chr3,54755582,54801257,+,54745582,54755582,7.4510017172813425,5.062539905297757,-2.3884618119835856,Euchromatin,NSC,chr3
Rfxap,chr3,54803115,54807791,-,54807791,54817791,4.420881094980239,5.543906688044468,1.123025593064229,Mixed,NSC,chr3
Sertm1,chr3,54897068,54915887,-,54915887,54925887,5.266323253059388,5.577989888306458,0.3116666352470707,Mixed,NSC,chr3
Ccna1,chr3,55045469,55055501,-,55055501,55065501,5.291097996366024,4.7984076743563016,-0.4926903220097225,Mixed,NSC,chr3
Dclk1,chr3,55242364,55539068,+,55232364,55242364,4.978877151870727,4.963163277459144,-0.015713874411583,Mixed,NSC,chr3
Nbea,chr3,55625195,56183701,-,56183701,56193701,2.7352981776952743,4.769369649521511,2.0340714718262363,Heterochromatin,NSC,chr3
Mab21l1,chr3,55782510,55785001,+,55772510,55782510,3.986683650195599,5.00451275541385,1.0178291052182509,Mixed,NSC,chr3
Wwtr1,chr3,57455649,57575910,-,57575910,57585910,5.700661273777484,5.860934672673544,0.1602733988960594,Mixed,NSC,chr3
Commd2,chr3,57644349,57651715,-,57651715,57661715,4.297912553191185,4.56151317534844,0.2636006221572557,Mixed,NSC,chr3
Rnf13,chr3,57736062,57835233,+,57726062,57736062,4.678780045855046,4.938530299393336,0.2597502535382903,Mixed,NSC,chr3
Pfn2,chr3,57841895,57848079,-,57848079,57858079,3.864026163709164,4.675306621662776,0.8112804579536124,Mixed,NSC,chr3
Tsc22d2,chr3,58414715,58466783,+,58404715,58414715,4.568275489032269,4.7151403210957845,0.1468648320635157,Mixed,NSC,chr3
Eif2a,chr3,58525821,58557501,+,58515821,58525821,5.808956432831288,4.643358571676413,-1.1655978611548743,Mixed,NSC,chr3
Selenot,chr3,58576636,58593133,+,58566636,58576636,6.128191952455044,4.944657183945179,-1.1835347685098645,Mixed,NSC,chr3
Siah2,chr3,58674938,58692400,-,58692400,58702400,5.9219618269205085,5.323749087889989,-0.5982127390305196,Mixed,NSC,chr3
Med12l,chr3,59005825,59318682,+,58995825,59005825,5.045163111627102,4.5890765164097145,-0.4560865952173873,Mixed,NSC,chr3
Mbnl1,chr3,60472830,60629750,+,60462830,60472830,3.381565982758999,4.708059710125128,1.3264937273661292,Mixed,NSC,chr3
P2ry1,chr3,61002795,61008982,+,60992795,61002795,4.1214926956295965,4.715990751296282,0.5944980556666852,Mixed,NSC,chr3
Rap2b,chr3,61361638,61368430,+,61351638,61361638,3.674344967389107,4.810429880690575,1.1360849133014677,Mixed,NSC,chr3
Arhgef26,chr3,62338344,62462221,+,62328344,62338344,4.1187120712399485,4.809110581123829,0.6903985098838801,Mixed,NSC,chr3
Dhx36,chr3,62468013,62507004,-,62507004,62517004,3.327683191013336,3.211266619662444,-0.116416571350892,Mixed,NSC,chr3
Gpr149,chr3,62529077,62605140,-,62605140,62615140,3.646969678878784,4.201422927836577,0.5544532489577931,Mixed,NSC,chr3
Plch1,chr3,63696234,63899472,-,63899472,63909472,3.703629422557354,4.484808471810818,0.7811790492534643,Mixed,NSC,chr3
E130311K13Rik,chr3,63914684,63929472,-,63929472,63939472,3.7692613421678542,3.720320145511627,-0.0489411966562274,Mixed,NSC,chr3
Slc33a1,chr3,63933507,63964768,-,63964768,63974768,4.101047354853153,4.652601338851452,0.5515539839982981,Mixed,NSC,chr3
Gmps,chr3,63976106,64022579,+,63966106,63976106,3.8794112548470494,4.564399196577072,0.6849879417300224,Mixed,NSC,chr3
Ssr3,chr3,65379655,65392623,-,65392623,65402623,4.503770186305046,4.393266594918569,-0.1105035913864771,Mixed,NSC,chr3
4931440P22Rik,chr3,65507257,65529379,-,65529379,65539379,3.020004295456409,4.68245300612847,1.662448710672061,Mixed,NSC,chr3
Mir8120,chr3,65659288,65659426,+,65649288,65659288,4.444292104637623,4.827883711119493,0.3835916064818701,Mixed,NSC,chr3
Lekr1,chr3,65666228,65831355,+,65656228,65666228,5.728448282122612,5.865407615502676,0.136959333380064,Mixed,NSC,chr3
Ccnl1,chr3,65946151,65958249,-,65958249,65968249,5.1877872067570685,6.029873976306121,0.8420867695490521,Mixed,NSC,chr3
Shox2,chr3,66971727,66981771,-,66981771,66991771,5.478748093044758,4.816061927296718,-0.6626861657480401,Mixed,NSC,chr3
Rsrc1,chr3,66981390,67358396,+,66971390,66981390,4.688344515144825,4.677128387510776,-0.0112161276340492,Mixed,NSC,chr3
Mlf1,chr3,67374097,67400003,+,67364097,67374097,4.9291794706106185,4.578005012198289,-0.3511744584123297,Mixed,NSC,chr3
Gfm1,chr3,67430096,67476529,+,67420096,67430096,3.927484904408455,3.400584230732917,-0.5269006736755371,Mixed,NSC,chr3
Lxn,chr3,67457998,67463926,-,67463926,67473926,5.248458216118813,4.807357569317023,-0.4411006468017904,Mixed,NSC,chr3
Rarres1,chr3,67478972,67515523,-,67515523,67525523,5.191577907550335,5.10424458026886,-0.0873333272814749,Mixed,NSC,chr3
Mfsd1,chr3,67582741,67604237,+,67572741,67582741,6.206847807002068,5.6912347945272925,-0.5156130124747751,Mixed,NSC,chr3
Schip1,chr3,68064802,68626481,+,68054802,68064802,3.65701408355236,4.5682897888263065,0.9112757052739462,Mixed,NSC,chr3
1110032F04Rik,chr3,68869586,68872163,+,68859586,68869586,6.265755713129044,5.472876315708955,-0.792879397420089,Mixed,NSC,chr3
Smc4,chr3,69004738,69034623,+,68994738,69004738,4.561630443859101,4.449341069296995,-0.1122893745621054,Mixed,NSC,chr3
Trim59,chr3,69035288,69044755,-,69044755,69054755,6.426631457149982,5.652529591222604,-0.7741018659273786,Mixed,NSC,chr3
Kpna4,chr3,69067149,69127113,-,69127113,69137113,3.849653180527687,5.280057308534781,1.430404128007094,Mixed,NSC,chr3
Ppm1l,chr3,69316861,69560802,+,69306861,69316861,5.2649360622286805,5.470775687007109,0.2058396247784282,Mixed,NSC,chr3
B3galnt1,chr3,69574158,69598960,-,69598960,69608960,4.746656168162823,4.43641669366757,-0.310239474495253,Mixed,NSC,chr3
Nmd3,chr3,69721985,69756373,+,69711985,69721985,4.085269412666559,5.4751913064718245,1.3899218938052655,Mixed,NSC,chr3
Pdcd10,chr3,75516490,75556856,-,75556856,75566856,4.483087893557548,4.911514998145898,0.4284271045883496,Mixed,NSC,chr3
Golim4,chr3,75875084,75956949,-,75956949,75966949,4.21708122292757,4.553135951973995,0.3360547290464248,Mixed,NSC,chr3
Rapgef2,chr3,79062516,79286517,-,79286517,79296517,5.495448917257786,5.258105424745878,-0.2373434925119077,Mixed,NSC,chr3
Ppid,chr3,79591342,79603650,+,79581342,79591342,5.622198105525971,5.7374870344003055,0.1152889288743344,Mixed,NSC,chr3
Etfdh,chr3,79603788,79629500,-,79629500,79639500,1.86165030002594,2.1671247107783955,0.3054744107524556,Mixed,NSC,chr3
Glrb,chr3,80843599,80913660,-,80913660,80923660,2.224408948421478,3.213808831016223,0.989399882594745,Mixed,NSC,chr3
Pdgfc,chr3,81036416,81214040,+,81026416,81036416,3.2480794431447984,4.261587175699074,1.013507732554276,Mixed,NSC,chr3
Gucy1b1,chr3,82032006,82074689,-,82074689,82084689,4.38170515947342,4.697558555229505,0.3158533957560854,Mixed,NSC,chr3
Map9,chr3,82358044,82395268,+,82348044,82358044,6.002286267602444,4.727292629384995,-1.274993638217449,Mixed,NSC,chr3
Rbm46,chr3,82837228,82876483,-,82876483,82886483,3.995213825142384,4.768726381806533,0.7735125566641496,Mixed,NSC,chr3
Rbm46os,chr3,82876705,82943638,+,82866705,82876705,3.603694125384093,4.369939723829428,0.7662455984453356,Mixed,NSC,chr3
Plrg1,chr3,83055522,83072355,+,83045522,83055522,4.40117211921215,4.518742571183046,0.117570451970896,Mixed,NSC,chr3
Dchs2,chr3,83127948,83357209,+,83117948,83127948,4.25085390496254,4.543441656533877,0.2925877515713369,Mixed,NSC,chr3
Sfrp2,chr3,83766321,83774316,+,83756321,83766321,7.070977092432976,5.977765991473198,-1.0932111009597776,Mixed,NSC,chr3
Tlr2,chr3,83836272,83841767,-,83841767,83851767,4.4083925230145455,4.223486084763209,-0.1849064382513363,Mixed,NSC,chr3
