gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,diff,state,cell_type,chromosome
Ints1,chr5,139751282,139775674,-,139775674,139785674,6.020811621761322,5.108205435474713,-0.9126061862866086,Mixed,Neu,chr5
Mafk,chr5,139791513,139802653,+,139781513,139791513,6.391977019619942,4.455893152427673,-1.936083867192269,Mixed,Neu,chr5
Psmg3,chr5,139823592,139826885,-,139826885,139836885,5.195906928300857,5.431975796977679,0.2360688686768215,Mixed,Neu,chr5
Elfn1,chr5,139907943,139974722,+,139897943,139907943,4.536634414863586,4.024899108823141,-0.5117353060404453,Mixed,Neu,chr5
Mad1l1,chr5,140008689,140321552,-,140321552,140331552,4.319601583504676,5.010848627487818,0.6912470439831422,Mixed,Neu,chr5
Nudt1,chr5,140321656,140338137,+,140311656,140321656,5.207705984950065,4.79631934217612,-0.4113866427739454,Mixed,Neu,chr5
Snx8,chr5,140340299,140389262,-,140389262,140399262,3.314482161998749,4.000536161406835,0.6860539994080863,Mixed,Neu,chr5
Eif3b,chr5,140419328,140443360,+,140409328,140419328,3.1708903384685514,3.0458363318045936,-0.1250540066639578,Mixed,Neu,chr5
Chst12,chr5,140505550,140525724,+,140495550,140505550,4.464131480693817,4.671321763038635,0.2071902823448175,Mixed,Neu,chr5
Lfng,chr5,140607320,140615545,+,140597320,140607320,4.968984264492988,4.074201295256615,-0.8947829692363731,Mixed,Neu,chr5
Ttyh3,chr5,140620578,140649031,-,140649031,140659031,5.229270703554153,4.426364643828074,-0.8029060597260793,Mixed,Neu,chr5
Iqce,chr5,140661827,140702378,-,140702378,140712378,5.943397046422958,4.211512655154864,-1.7318843912680943,Mixed,Neu,chr5
Brat1,chr5,140705011,140719379,+,140695011,140705011,5.123738020563126,3.9309238569696734,-1.1928141635934515,Mixed,Neu,chr5
Amz1,chr5,140724127,140761439,+,140714127,140724127,5.918018896222114,5.57033244852225,-0.3476864476998642,Mixed,Neu,chr5
Gna12,chr5,140758408,140830431,-,140830431,140840431,4.838914435029031,4.853227726062139,0.0143132910331083,Mixed,Neu,chr5
Ap5z1,chr5,142463944,142478710,+,142453944,142463944,5.276237423658371,4.8327236480871845,-0.4435137755711862,Mixed,Neu,chr5
Radil,chr5,142484839,142551098,-,142551098,142561098,4.341846692705154,4.571726979438464,0.2298802867333096,Mixed,Neu,chr5
Papolb,chr5,142525838,142530076,-,142530076,142540076,4.841532822132111,4.5905269140323,-0.2510059080998106,Mixed,Neu,chr5
Mmd2,chr5,142562358,142608800,-,142608800,142618800,4.1273315047025685,4.628062750379244,0.5007312456766755,Mixed,Neu,chr5
Wipi2,chr5,142627698,142670588,+,142617698,142627698,5.086377787971497,4.80178121307691,-0.2845965748945867,Mixed,Neu,chr5
Slc29a4,chr5,142692512,142722490,+,142682512,142692512,4.462773971772194,3.930092098339399,-0.5326818734327947,Mixed,Neu,chr5
Tnrc18,chr5,142724661,142817662,-,142817662,142827662,5.704115396261216,4.0843464351813,-1.6197689610799155,Mixed,Neu,chr5
Actb,chr5,142903115,142906754,-,142906754,142916754,4.67070869128704,4.772171815705299,0.1014631244182586,Mixed,Neu,chr5
Fscn1,chr5,142960343,142973185,+,142950343,142960343,6.799714818763733,3.981600798710188,-2.818114020053545,Euchromatin,Neu,chr5
Rnf216,chr5,142990893,143112994,-,143112994,143122994,5.133818415784836,4.30062455201149,-0.8331938637733458,Mixed,Neu,chr5
Rbak,chr5,143172186,143180775,-,143180775,143190775,3.670695053696632,4.02466717072328,0.3539721170266476,Mixed,Neu,chr5
Zfp12,chr5,143235163,143248834,+,143225163,143235163,4.582043476462364,5.031533564833801,0.4494900883714363,Mixed,Neu,chr5
Zfp316,chr5,143249697,143270022,-,143270022,143280022,5.953710272169113,4.522780542985598,-1.4309297291835152,Mixed,Neu,chr5
0610040B10Rik,chr5,143329247,143332704,+,143319247,143329247,5.805601544260979,4.832358928060532,-0.973242616200447,Mixed,Neu,chr5
Grid2ip,chr5,143357338,143392152,+,143347338,143357338,4.860298121237755,4.758158839877447,-0.1021392813603085,Mixed,Neu,chr5
Kdelr2,chr5,143403838,143421901,+,143393838,143403838,6.943011310434342,5.146997554206848,-1.7960137562274934,Mixed,Neu,chr5
Daglb,chr5,143464584,143505942,+,143454584,143464584,4.824198482084274,4.86577136332194,0.0415728812376663,Mixed,Neu,chr5
Rac1,chr5,143503634,143528036,-,143528036,143538036,4.158268529319763,3.889979275782903,-0.2682892535368597,Mixed,Neu,chr5
Fam220a,chr5,143548708,143564531,+,143538708,143548708,5.243669382023811,4.396573366014163,-0.8470960160096483,Mixed,Neu,chr5
Cyth3,chr5,143622447,143710250,+,143612447,143622447,3.8854399780035016,3.953905451389154,0.0684654733856522,Mixed,Neu,chr5
Usp42,chr5,143710325,143732280,-,143732280,143742280,5.566450410366058,4.944989120920499,-0.6214612894455591,Mixed,Neu,chr5
D130017N08Rik,chr5,143758354,143768575,+,143748354,143758354,4.253607432508469,5.164342143328985,0.910734710820516,Mixed,Neu,chr5
Eif2ak1,chr5,143817788,143904251,+,143807788,143817788,3.871383803844452,3.4757500719070435,-0.3956337319374086,Mixed,Neu,chr5
Pms2,chr5,143909964,143933968,+,143899964,143909964,5.68483910036087,5.285975064929327,-0.3988640354315427,Mixed,Neu,chr5
Ccz1,chr5,143987909,144014877,-,144014877,144024877,4.3630444024324415,3.7264064716418575,-0.6366379307905832,Mixed,Neu,chr5
Lmtk2,chr5,144100436,144188204,+,144090436,144100436,4.1296034846782685,3.7513207103252415,-0.378282774353027,Mixed,Neu,chr5
Tecpr1,chr5,144194442,144223615,-,144223615,144233615,5.144810857772828,3.945613414327303,-1.1991974434455246,Mixed,Neu,chr5
Bri3,chr5,144244437,144446757,+,144234437,144244437,4.449702633857728,4.859319756571452,0.4096171227137244,Mixed,Neu,chr5
Dmrt1i,chr5,144357923,144361048,+,144347923,144357923,3.862125042533875,4.407934459384282,0.5458094168504068,Mixed,Neu,chr5
Nptx2,chr5,144545902,144557478,+,144535902,144545902,4.522452987074852,4.171095881589253,-0.351357105485599,Mixed,Neu,chr5
Tmem130,chr5,144735915,144761818,-,144761818,144771818,4.6775371508121495,4.700123935000103,0.0225867841879532,Mixed,Neu,chr5
Trrap,chr5,144767732,144859778,+,144757732,144767732,4.239255459809303,3.871580623586973,-0.3676748362223301,Mixed,Neu,chr5
Smurf1,chr5,144876495,144965847,-,144965847,144975847,4.5188470622777945,4.729077928217252,0.2102308659394571,Mixed,Neu,chr5
Kpna7,chr5,144983519,145084030,-,145084030,145094030,5.319472308158875,5.086225793480874,-0.2332465146780009,Mixed,Neu,chr5
Arpc1b,chr5,145114215,145130705,+,145104215,145114215,6.054653807878494,5.311842909693717,-0.7428108981847767,Mixed,Neu,chr5
Pdap1,chr5,145128769,145140238,-,145140238,145150238,4.96649311466217,5.457435623160998,0.4909425084988275,Mixed,Neu,chr5
Cpsf4,chr5,145167213,145182041,+,145157213,145167213,6.890532196426392,4.650879498728116,-2.2396526976982765,Euchromatin,Neu,chr5
Zkscan14,chr5,145194946,145201868,-,145201868,145211868,5.142657603383064,4.9663272602478665,-0.1763303431351977,Mixed,Neu,chr5
Zfp655,chr5,145231715,145247302,+,145221715,145231715,5.089121085882187,4.029858169794083,-1.0592629160881044,Mixed,Neu,chr5
Zscan25,chr5,145280500,145291278,+,145270500,145280500,5.583797088742257,5.428219287713368,-0.1555778010288886,Mixed,Neu,chr5
Rnf6,chr5,146209192,146221555,-,146221555,146231555,5.908001532435417,4.273053828438123,-1.6349477039972935,Mixed,Neu,chr5
Cdk8,chr5,146231230,146302874,+,146221230,146231230,5.733406616687775,4.311055870731671,-1.4223507459561038,Mixed,Neu,chr5
Wasf3,chr5,146384985,146473615,+,146374985,146384985,3.7071688852310176,3.813363287250201,0.1061944020191831,Mixed,Neu,chr5
Gpr12,chr5,146582398,146585239,-,146585239,146595239,5.510133224058151,4.122010688889026,-1.388122535169125,Mixed,Neu,chr5
Usp12,chr5,146734809,146795006,-,146795006,146805006,4.532431207752228,4.223804895361265,-0.3086263123909631,Mixed,Neu,chr5
Rpl21,chr5,146832890,146837032,+,146822890,146832890,1.8070159224271776,2.641872741738956,0.8348568193117778,Mixed,Neu,chr5
Rasl11a,chr5,146845071,146847726,+,146835071,146845071,3.802954799294472,4.206493254939715,0.4035384556452426,Mixed,Neu,chr5
Gtf3a,chr5,146948657,146955614,+,146938657,146948657,5.523046328592301,4.67219405421416,-0.8508522743781413,Mixed,Neu,chr5
Mtif3,chr5,146951573,146963800,-,146963800,146973800,3.978344087839127,4.474804532647132,0.4964604448080054,Mixed,Neu,chr5
Lnx2,chr5,147016655,147076586,-,147076586,147086586,3.39750849480629,4.351059572585424,0.9535510777791338,Mixed,Neu,chr5
Gsx1,chr5,147188696,147190947,+,147178696,147188696,4.7115711259365085,4.002265231998762,-0.7093058939377466,Mixed,Neu,chr5
Flt3,chr5,147330741,147400489,-,147400489,147410489,4.507149840474129,3.916676685150464,-0.5904731553236648,Mixed,Neu,chr5
Pan3,chr5,147430161,147548502,+,147420161,147430161,3.1920810182332997,3.997248977772394,0.8051679595390948,Mixed,Neu,chr5
Flt1,chr5,147561604,147726011,-,147726011,147736011,4.677465812921524,4.354414882953962,-0.3230509299675619,Mixed,Neu,chr5
Pomp,chr5,147860461,147876456,+,147850461,147860461,5.52180049635172,4.926995734024048,-0.5948047623276711,Mixed,Neu,chr5
Slc46a3,chr5,147878437,147894815,-,147894815,147904815,4.363859804272652,3.4937102675040563,-0.8701495367685954,Mixed,Neu,chr5
Mtus2,chr5,147957320,148316065,+,147947320,147957320,4.644520946979522,5.27108894320329,0.626567996223768,Mixed,Neu,chr5
Slc7a1,chr5,148327410,148399904,-,148399904,148409904,5.9963831487178805,4.083308440430959,-1.9130747082869213,Mixed,Neu,chr5
Ubl3,chr5,148504635,148552789,-,148552789,148562789,4.710857292890548,4.306138576126099,-0.4047187167644495,Mixed,Neu,chr5
Katnal1,chr5,148871584,148929320,-,148929320,148939320,5.11522209405899,4.356652353763581,-0.7585697402954095,Mixed,Neu,chr5
Hmgb1,chr5,149046702,149184489,-,149184489,149194489,3.903546331524849,5.359576501234372,1.456030169709523,Mixed,Neu,chr5
Hsph1,chr5,149614287,149636376,-,149636376,149646376,2.6864281905889515,4.230629610013962,1.5442014194250109,Mixed,Neu,chr5
B3glct,chr5,149678230,149762599,+,149668230,149678230,4.63919554913044,4.370982076168061,-0.2682134729623788,Mixed,Neu,chr5
Fry,chr5,150118645,150497753,+,150108645,150118645,3.317753454566002,4.705015934348107,1.387262479782105,Mixed,Neu,chr5
Brca2,chr5,150522630,150570329,+,150512630,150522630,4.646882275938988,5.9416653919219975,1.2947831159830097,Mixed,Neu,chr5
N4bp2l1,chr5,150571644,150597188,-,150597188,150607188,4.660516993379593,4.17380118950208,-0.4867158038775132,Mixed,Neu,chr5
N4bp2l2,chr5,150608007,150666183,-,150666183,150676183,4.062580263614654,3.736502228283882,-0.3260780353307719,Mixed,Neu,chr5
Pds5b,chr5,150673739,150810690,+,150663739,150673739,3.817126648414135,3.9196943578084302,0.1025677093942953,Mixed,Neu,chr5
Kl,chr5,150952607,150993817,+,150942607,150952607,5.001265131890774,5.098648551217716,0.0973834193269418,Mixed,Neu,chr5
1700028E10Rik,chr5,151368675,151432118,+,151358675,151368675,4.324475494146347,3.736608575026194,-0.5878669191201524,Mixed,Neu,chr5
Tgs1,chr4,3574875,3616619,+,3564875,3574875,3.087858630537987,5.012521044651668,1.9246624141136808,Mixed,Neu,chr4
Lyn,chr4,3678115,3813122,+,3668115,3678115,3.750054251909257,3.908458640575409,0.1584043886661525,Mixed,Neu,chr4
Rps20,chr4,3831334,3835665,-,3835665,3845665,2.873643638968468,5.01205586218834,2.138412223219872,Heterochromatin,Neu,chr4
Mos,chr4,3870657,3872105,-,3872105,3882105,2.936707414269448,5.1791990845799445,2.242491670310497,Heterochromatin,Neu,chr4
Plag1,chr4,3900996,3938423,-,3938423,3948423,4.359943054223061,4.647278259015084,0.287335204792023,Mixed,Neu,chr4
Penk,chr4,4133531,4138819,-,4138819,4148819,2.486246953010559,5.327722966210048,2.8414760131994887,Heterochromatin,Neu,chr4
Fam110b,chr4,5644090,6108223,+,5634090,5644090,3.0201913619041445,5.441524040937424,2.421332679033279,Heterochromatin,Neu,chr4
Ubxn2b,chr4,6191098,6221688,+,6181098,6191098,3.8801390525102617,4.024309364684423,0.1441703121741611,Mixed,Neu,chr4
Sdcbp,chr4,6365650,6408423,+,6355650,6365650,4.26556981754303,4.525318677028021,0.2597488594849908,Mixed,Neu,chr4
Nsmaf,chr4,6396207,6454271,-,6454271,6464271,3.4146576293706894,4.805970332217217,1.3913127028465273,Mixed,Neu,chr4
Tox,chr4,6686353,6991557,-,6991557,7001557,3.1755812032222748,5.533749127419789,2.358167924197514,Heterochromatin,Neu,chr4
Car8,chr4,8143362,8239041,-,8239041,8249041,4.686234768271445,4.517899453322093,-0.1683353149493527,Mixed,Neu,chr4
Rab2a,chr4,8535644,8607778,+,8525644,8535644,3.082813146495819,3.673201604517301,0.590388458021482,Mixed,Neu,chr4
Chd7,chr4,8690406,8867659,+,8680406,8690406,4.165184183716774,3.921814236092568,-0.2433699476242066,Mixed,Neu,chr4
Asph,chr4,9448069,9669344,-,9669344,9679344,3.230370670366288,3.9172467049916575,0.6868760346253708,Mixed,Neu,chr4
Gdf6,chr4,9844372,9862345,+,9834372,9844372,3.799601546478272,4.501162401914597,0.7015608554363251,Mixed,Neu,chr4
Plekhf2,chr4,10988662,11007927,-,11007927,11017927,5.191336695885658,4.309700052344799,-0.8816366435408591,Mixed,Neu,chr4
Ndufaf6,chr4,11051045,11076205,-,11076205,11086205,4.545801886737347,4.938756352066994,0.3929544653296473,Mixed,Neu,chr4
Trp53inp1,chr4,11156431,11174379,+,11146431,11156431,3.9248199173212055,4.418584504357973,0.4937645870367677,Mixed,Neu,chr4
Ccne2,chr4,11191351,11204779,+,11181351,11191351,5.84010878212452,5.159659495838484,-0.6804492862860361,Mixed,Neu,chr4
Ints8,chr4,11199158,11254258,-,11254258,11264258,4.9216766616106025,4.053595590162278,-0.8680810714483247,Mixed,Neu,chr4
Dpy19l4,chr4,11261315,11322137,-,11322137,11332137,4.33617247672081,4.45676991678079,0.1205974400599805,Mixed,Neu,chr4
Esrp1,chr4,11331933,11386783,-,11386783,11396783,3.8932693555355073,5.02883646504879,1.1355671095132824,Mixed,Neu,chr4
Virma,chr4,11485958,11550684,+,11475958,11485958,5.037170557260513,4.8578725041468935,-0.1792980531136194,Mixed,Neu,chr4
Rad54b,chr4,11558922,11615805,+,11548922,11558922,3.636532389402389,4.860252291711172,1.2237199023087824,Mixed,Neu,chr4
1700123M08Rik,chr4,11966565,11994280,+,11956565,11966565,2.874729728102684,5.298672775745392,2.423943047642708,Heterochromatin,Neu,chr4
Tmem67,chr4,12039355,12090020,-,12090020,12100020,1.3832911890745163,2.3767009461323423,0.993409757057826,Mixed,Neu,chr4
Triqk,chr4,12906838,12983553,+,12896838,12906838,2.1540416761159897,4.9069477569659545,2.752906080849965,Heterochromatin,Neu,chr4
Runx1t1,chr4,13743436,13893649,+,13733436,13743436,2.7380852836370466,4.22473076488177,1.486645481244723,Mixed,Neu,chr4
Otud6b,chr4,14809498,14826587,-,14826587,14836587,4.639874264478683,4.723871465873718,0.0839972013950349,Mixed,Neu,chr4
Pip4p2,chr4,14864076,14915176,+,14854076,14864076,2.8415329469919204,5.226156615638732,2.384623668646811,Heterochromatin,Neu,chr4
Necab1,chr4,14952245,15149794,-,15149794,15159794,3.0243981536626814,5.309265229884783,2.2848670762221017,Heterochromatin,Neu,chr4
Tmem64,chr4,15265831,15286753,+,15255831,15265831,3.801404216659069,4.996197108403842,1.1947928917447728,Mixed,Neu,chr4
Decr1,chr4,15917240,15945507,-,15945507,15955507,4.477104826819897,4.774143624075254,0.2970387972553574,Mixed,Neu,chr4
Nbn,chr4,15957925,15992589,+,15947925,15957925,3.827538005948067,4.668357145905495,0.8408191399574281,Mixed,Neu,chr4
Osgin2,chr4,15997121,16013888,-,16013888,16023888,5.260696783971786,5.677113444582621,0.4164166606108344,Mixed,Neu,chr4
Ripk2,chr4,16122733,16163647,-,16163647,16173647,2.596113070642948,4.610129495763778,2.0140164251208303,Heterochromatin,Neu,chr4
Mmp16,chr4,17852893,18119145,+,17842893,17852893,6.305179831194878,3.8570028229554496,-2.4481770082394285,Euchromatin,Neu,chr4
Cpne3,chr4,19519254,19570108,-,19570108,19580108,3.959892963051797,4.9159797429005305,0.956086779848734,Mixed,Neu,chr4
Rmdn1,chr4,19575162,19606932,+,19565162,19575162,3.209404648542404,4.860550795857112,1.6511461473147078,Mixed,Neu,chr4
Wwp1,chr4,19608303,19708993,-,19708993,19718993,2.948887692379951,4.599749012366931,1.6508613199869795,Mixed,Neu,chr4
Ttpa,chr4,20007938,20030785,+,19997938,20007938,2.9174846880435945,3.618454767139753,0.7009700790961584,Mixed,Neu,chr4
Ggh,chr4,20042052,20066750,+,20032052,20042052,2.701880176210404,4.1099943882068,1.4081142119963967,Mixed,Neu,chr4
Nkain3,chr4,20118874,20778866,-,20778866,20788866,2.753565160608292,4.522601645747821,1.7690364851395295,Mixed,Neu,chr4
Prdm13,chr4,21677480,21685963,-,21685963,21695963,4.109747704029083,5.033028944452604,0.9232812404235212,Mixed,Neu,chr4
Ccnc,chr4,21727701,21759922,+,21717701,21727701,5.793851066875457,4.136350929888089,-1.657500136987368,Mixed,Neu,chr4
Usp45,chr4,21767156,21837872,+,21757156,21767156,4.6974701836586,4.712684018866221,0.0152138352076214,Mixed,Neu,chr4
Pnisr,chr4,21847583,21876475,+,21837583,21847583,3.898536578416824,4.83114208176136,0.932605503344536,Mixed,Neu,chr4
Coq3,chr4,21879673,21912162,+,21869673,21879673,3.364290274393558,4.775899559378623,1.4116092849850652,Mixed,Neu,chr4
Faxc,chr4,21931329,21996839,+,21921329,21931329,4.721259857034683,5.312968358604113,0.5917085015694301,Mixed,Neu,chr4
Fbxl4,chr4,22357543,22434091,+,22347543,22357543,4.865084294033051,4.5742959344546,-0.2907883595784506,Mixed,Neu,chr4
Pou3f2,chr4,22482780,22488366,-,22488366,22498366,4.59172868552208,3.90886260796388,-0.6828660775582001,Mixed,Neu,chr4
Gm30731,chr4,22490548,22493126,+,22480548,22490548,3.980438496422768,4.07687958097458,0.0964410845518117,Mixed,Neu,chr4
Mms22l,chr4,24496451,24602950,+,24486451,24496451,2.9114472486019136,3.978786443694432,1.0673391950925186,Mixed,Neu,chr4
Klhl32,chr4,24612554,24851124,-,24851124,24861124,4.511031936168671,4.920072725756963,0.4090407895882926,Mixed,Neu,chr4
Ndufaf4,chr4,24898083,24905001,+,24888083,24898083,3.096709064602852,4.432157013527552,1.3354479489247,Mixed,Neu,chr4
Gpr63,chr4,24966407,25009233,+,24956407,24966407,3.6071931098461154,5.357056486018499,1.749863376172384,Mixed,Neu,chr4
Ufl1,chr4,25248600,25281821,-,25281821,25291821,3.078590437245369,2.124726346580187,-0.953864090665182,Mixed,Neu,chr4
Fut9,chr4,25609332,25800244,-,25800244,25810244,2.923236563467979,4.600518953680992,1.677282390213013,Mixed,Neu,chr4
Manea,chr4,26324506,26346891,-,26346891,26356891,2.323023158788681,5.792825899783771,3.46980274099509,Heterochromatin,Neu,chr4
Epha7,chr4,28813131,28967499,+,28803131,28813131,2.0724213640451428,4.681192565874259,2.608771201829116,Heterochromatin,Neu,chr4
Map3k7,chr4,31964097,32023467,+,31954097,31964097,2.361287878751755,4.657546424627305,2.29625854587555,Heterochromatin,Neu,chr4
Bach2,chr4,32238804,32586108,+,32228804,32238804,3.0442795790195465,4.267498285969098,1.2232187069495517,Mixed,Neu,chr4
Casp8ap2,chr4,32615451,32653265,+,32605451,32615451,3.6277868090868,4.723742922039826,1.0959561129530266,Mixed,Neu,chr4
Mdn1,chr4,32657119,32775217,+,32647119,32657119,4.130513486254215,4.426702995959918,0.2961895097057025,Mixed,Neu,chr4
Lyrm2,chr4,32800253,32801559,+,32790253,32800253,0.93137819545269,1.0628605468034744,0.1314823513507843,Mixed,Neu,chr4
Ankrd6,chr4,32804035,32950841,-,32950841,32960841,4.004224409842491,3.909005292963981,-0.0952191168785101,Mixed,Neu,chr4
Rragd,chr4,32983037,33022180,+,32973037,32983037,5.051763013315201,5.015372611006101,-0.0363904023090997,Mixed,Neu,chr4
4933421O10Rik,chr4,33027142,33031323,-,33031323,33041323,4.056639289021492,4.570278865551948,0.5136395765304567,Mixed,Neu,chr4
Pm20d2,chr4,33174230,33189737,-,33189737,33199737,4.422413896679879,5.300307256515821,0.8778933598359426,Mixed,Neu,chr4
Pnrc1,chr4,33245423,33290163,-,33290163,33300163,4.489593347096443,4.404319304744402,-0.085274042352041,Mixed,Neu,chr4
Rngtt,chr4,33310311,33502614,+,33300311,33310311,4.255942700910568,4.15776106402874,-0.0981816368818275,Mixed,Neu,chr4
